kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,satuan,kecamatan,puskesmas,jenis_kelamin,penderita_dbd,year,data_origin
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT MANDALA MEKAR,LAKI-LAKI,9,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT MANDALA MEKAR,PEREMPUAN,10,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273090,32.73.22,BUAHBATU,ORANG,BUAHBATU,UPT MARGAHAYU RAYA,LAKI-LAKI,65,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273090,32.73.22,BUAHBATU,ORANG,BUAHBATU,UPT MARGAHAYU RAYA,PEREMPUAN,47,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273080,32.73.21,BANDUNG KIDUL,ORANG,BANDUNG KIDUL,UPT MENGGER,LAKI-LAKI,11,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273080,32.73.21,BANDUNG KIDUL,ORANG,BANDUNG KIDUL,UPT MENGGER,PEREMPUAN,4,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273060,32.73.11,REGOL,ORANG,REGOL,UPT MOCH. RAMDAN,LAKI-LAKI,21,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273060,32.73.11,REGOL,ORANG,REGOL,UPT MOCH. RAMDAN,PEREMPUAN,19,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,32.73.18,CIBEUNYING KALER,ORANG,CIBEUNYING KALER,UPT NEGLASARI,LAKI-LAKI,17,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,32.73.18,CIBEUNYING KALER,ORANG,CIBEUNYING KALER,UPT NEGLASARI,PEREMPUAN,19,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273210,32.73.14,CIBEUNYING KIDUL,ORANG,CIBEUNYING KIDUL,UPT PADASUKA,LAKI-LAKI,52,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273210,32.73.14,CIBEUNYING KIDUL,ORANG,CIBEUNYING KIDUL,UPT PADASUKA,PEREMPUAN,52,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273050,32.73.10,ASTANA ANYAR,ORANG,ASTANAANYAR,UPT PAGARSIH,LAKI-LAKI,7,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273050,32.73.10,ASTANA ANYAR,ORANG,ASTANAANYAR,UPT PAGARSIH,PEREMPUAN,8,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT PAMULANG,LAKI-LAKI,5,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT PAMULANG,PEREMPUAN,4,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273111,32.73.28,PANYILEUKAN,ORANG,PANYILEUKAN,UPT PANGHEGAR,LAKI-LAKI,14,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273111,32.73.28,PANYILEUKAN,ORANG,PANYILEUKAN,UPT PANGHEGAR,PEREMPUAN,12,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273111,32.73.28,PANYILEUKAN,ORANG,PANYILEUKAN,UPT PANYILEUKAN,LAKI-LAKI,15,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273111,32.73.28,PANYILEUKAN,ORANG,PANYILEUKAN,UPT PANYILEUKAN,PEREMPUAN,17,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273080,32.73.21,BANDUNG KIDUL,ORANG,BANDUNG KIDUL,UPT PASAWAHAN,LAKI-LAKI,4,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273080,32.73.21,BANDUNG KIDUL,ORANG,BANDUNG KIDUL,UPT PASAWAHAN,PEREMPUAN,5,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273120,32.73.26,UJUNGBERUNG,ORANG,UJUNG BERUNG,UPT PASIRJATI,LAKI-LAKI,24,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273120,32.73.26,UJUNGBERUNG,ORANG,UJUNG BERUNG,UPT PASIRJATI,PEREMPUAN,33,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273190,32.73.06,CICENDO,ORANG,CICENDO,UPT PASIRKALIKI,LAKI-LAKI,43,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273190,32.73.06,CICENDO,ORANG,CICENDO,UPT PASIRKALIKI,PEREMPUAN,40,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273210,32.73.14,CIBEUNYING KIDUL,ORANG,CIBEUNYING KIDUL,UPT PASIRLAYUNG,LAKI-LAKI,22,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273210,32.73.14,CIBEUNYING KIDUL,ORANG,CIBEUNYING KIDUL,UPT PASIRLAYUNG,PEREMPUAN,14,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273060,32.73.11,REGOL,ORANG,REGOL,UPT PASIRLUYU,LAKI-LAKI,19,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273060,32.73.11,REGOL,ORANG,REGOL,UPT PASIRLUYU,PEREMPUAN,24,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273060,32.73.11,REGOL,ORANG,REGOL,UPT PASUNDAN,LAKI-LAKI,8,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273060,32.73.11,REGOL,ORANG,REGOL,UPT PASUNDAN,PEREMPUAN,8,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273050,32.73.10,ASTANA ANYAR,ORANG,ASTANAANYAR,UPT PELINDUNG HEWAN,LAKI-LAKI,16,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273050,32.73.10,ASTANA ANYAR,ORANG,ASTANAANYAR,UPT PELINDUNG HEWAN,PEREMPUAN,18,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT PUTER,LAKI-LAKI,18,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT PUTER,PEREMPUAN,20,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273101,32.73.27,GEDEBAGE,ORANG,GEDEBAGE,UPT RIUNG BANDUNG,LAKI-LAKI,43,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273101,32.73.27,GEDEBAGE,ORANG,GEDEBAGE,UPT RIUNG BANDUNG,PEREMPUAN,33,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273130,32.73.24,ARCAMANIK,ORANG,ARCAMANIK,UPT RUSUNAWA,LAKI-LAKI,40,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273130,32.73.24,ARCAMANIK,ORANG,ARCAMANIK,UPT RUSUNAWA,PEREMPUAN,28,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273200,32.73.09,BANDUNG WETAN,ORANG,BANDUNG WETAN,UPT SALAM,LAKI-LAKI,8,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273200,32.73.09,BANDUNG WETAN,ORANG,BANDUNG WETAN,UPT SALAM,PEREMPUAN,4,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273250,32.73.01,SUKASARI,ORANG,SUKASARI,UPT SARIJADI,LAKI-LAKI,34,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273250,32.73.01,SUKASARI,ORANG,SUKASARI,UPT SARIJADI,PEREMPUAN,24,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273090,32.73.22,BUAHBATU,ORANG,BUAHBATU,UPT SEKEJATI,LAKI-LAKI,34,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273090,32.73.22,BUAHBATU,ORANG,BUAHBATU,UPT SEKEJATI,PEREMPUAN,39,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT SEKELOA,LAKI-LAKI,12,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT SEKELOA,PEREMPUAN,5,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT SINDANG JAYA,LAKI-LAKI,19,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT SINDANG JAYA,PEREMPUAN,31,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273240,32.73.07,SUKAJADI,ORANG,SUKAJADI,UPT SUKAGALIH,LAKI-LAKI,25,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273240,32.73.07,SUKAJADI,ORANG,SUKAJADI,UPT SUKAGALIH,PEREMPUAN,15,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,32.73.03,BABAKAN CIPARAY,ORANG,BABAKAN CIPARAY,UPT SUKAHAJI,LAKI-LAKI,34,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,32.73.03,BABAKAN CIPARAY,ORANG,BABAKAN CIPARAY,UPT SUKAHAJI,PEREMPUAN,24,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273240,32.73.07,SUKAJADI,ORANG,SUKAJADI,UPT SUKAJADI,LAKI-LAKI,72,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273240,32.73.07,SUKAJADI,ORANG,SUKAJADI,UPT SUKAJADI,PEREMPUAN,75,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,32.73.04,BOJONGLOA KALER,ORANG,BOJONGLOA KALER,UPT SUKAPARKIR,LAKI-LAKI,20,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,32.73.04,BOJONGLOA KALER,ORANG,BOJONGLOA KALER,UPT SUKAPARKIR,PEREMPUAN,17,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273190,32.73.06,CICENDO,ORANG,CICENDO,UPT SUKARAJA,LAKI-LAKI,19,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273190,32.73.06,CICENDO,ORANG,CICENDO,UPT SUKARAJA,PEREMPUAN,12,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273250,32.73.01,SUKASARI,ORANG,SUKASARI,UPT SUKARASA,LAKI-LAKI,15,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273250,32.73.01,SUKASARI,ORANG,SUKASARI,UPT SUKARASA,PEREMPUAN,16,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273240,32.73.07,SUKAJADI,ORANG,SUKAJADI,UPT SUKAWARNA,LAKI-LAKI,17,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273240,32.73.07,SUKAJADI,ORANG,SUKAJADI,UPT SUKAWARNA,PEREMPUAN,11,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT SURYALAYA,LAKI-LAKI,5,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT SURYALAYA,PEREMPUAN,8,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT TALAGABODAS,LAKI-LAKI,13,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT TALAGABODAS,PEREMPUAN,12,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273200,32.73.09,BANDUNG WETAN,ORANG,BANDUNG WETAN,UPT TAMANSARI,LAKI-LAKI,15,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273200,32.73.09,BANDUNG WETAN,ORANG,BANDUNG WETAN,UPT TAMANSARI,PEREMPUAN,19,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,32.73.19,SUMUR BANDUNG,ORANG,SUMUR BANDUNG,UPT TAMBLONG,LAKI-LAKI,17,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,32.73.19,SUMUR BANDUNG,ORANG,SUMUR BANDUNG,UPT TAMBLONG,PEREMPUAN,16,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273120,32.73.26,UJUNGBERUNG,ORANG,UJUNG BERUNG,UPT UJUNGBERUNG INDAH,LAKI-LAKI,52,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273120,32.73.26,UJUNGBERUNG,ORANG,UJUNG BERUNG,UPT UJUNGBERUNG INDAH,PEREMPUAN,56,2021,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273160,32.73.12,BATUNUNGGAL,ORANG,BATUNUNGGAL,UPT AHMAD YANI,LAKI-LAKI,15,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273160,32.73.12,BATUNUNGGAL,ORANG,BATUNUNGGAL,UPT AHMAD YANI,PEREMPUAN,19,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,32.73.20,ANTAPANI,ORANG,ANTAPANI,UPT ANTAPANI,LAKI-LAKI,48,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,32.73.20,ANTAPANI,ORANG,ANTAPANI,UPT ANTAPANI,PEREMPUAN,38,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273130,32.73.24,ARCAMANIK,ORANG,ARCAMANIK,UPT ARCAMANIK,LAKI-LAKI,54,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273130,32.73.24,ARCAMANIK,ORANG,ARCAMANIK,UPT ARCAMANIK,PEREMPUAN,56,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273050,32.73.10,ASTANA ANYAR,ORANG,ASTANAANYAR,UPT ASTANAANYAR,LAKI-LAKI,11,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273050,32.73.10,ASTANA ANYAR,ORANG,ASTANAANYAR,UPT ASTANAANYAR,PEREMPUAN,12,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273150,32.73.16,KIARACONDONG,ORANG,KIARACONDONG,UPT BABAKAN SURABAYA,LAKI-LAKI,32,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273150,32.73.16,KIARACONDONG,ORANG,KIARACONDONG,UPT BABAKAN SURABAYA,PEREMPUAN,33,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,32.73.04,BOJONGLOA KALER,ORANG,BOJONGLOA KALER,UPT BABAKAN TAROGONG,LAKI-LAKI,34,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,32.73.04,BOJONGLOA KALER,ORANG,BOJONGLOA KALER,UPT BABAKAN TAROGONG,PEREMPUAN,37,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273150,32.73.16,KIARACONDONG,ORANG,KIARACONDONG,UPT BABAKANSARI,LAKI-LAKI,91,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273150,32.73.16,KIARACONDONG,ORANG,KIARACONDONG,UPT BABAKANSARI,PEREMPUAN,94,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,32.73.05,ANDIR,ORANG,ANDIR,UPT BABATAN,LAKI-LAKI,20,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,32.73.05,ANDIR,ORANG,ANDIR,UPT BABATAN,PEREMPUAN,26,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,32.73.19,SUMUR BANDUNG,ORANG,SUMUR BANDUNG,UPT BALAIKOTA,LAKI-LAKI,11,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,32.73.19,SUMUR BANDUNG,ORANG,SUMUR BANDUNG,UPT BALAIKOTA,PEREMPUAN,6,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,32.73.03,BABAKAN CIPARAY,ORANG,BABAKAN CIPARAY,UPT CARINGIN,LAKI-LAKI,27,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,32.73.03,BABAKAN CIPARAY,ORANG,BABAKAN CIPARAY,UPT CARINGIN,PEREMPUAN,27,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273101,32.73.27,GEDEBAGE,ORANG,GEDEBAGE,UPT CEMPAKA ARUM,LAKI-LAKI,16,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273101,32.73.27,GEDEBAGE,ORANG,GEDEBAGE,UPT CEMPAKA ARUM,PEREMPUAN,18,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,32.73.04,BOJONGLOA KALER,ORANG,BOJONGLOA KALER,UPT CETARIP,LAKI-LAKI,47,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,32.73.04,BOJONGLOA KALER,ORANG,BOJONGLOA KALER,UPT CETARIP,PEREMPUAN,39,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273040,32.73.17,BOJONGLOA KIDUL,ORANG,BOJONGLOA KIDUL,UPT CIBADUYUT KIDUL,LAKI-LAKI,3,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273040,32.73.17,BOJONGLOA KIDUL,ORANG,BOJONGLOA KIDUL,UPT CIBADUYUT KIDUL,PEREMPUAN,2,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273040,32.73.17,BOJONGLOA KIDUL,ORANG,BOJONGLOA KIDUL,UPT CIBADUYUT WETAN,LAKI-LAKI,9,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273040,32.73.17,BOJONGLOA KIDUL,ORANG,BOJONGLOA KIDUL,UPT CIBADUYUT WETAN,PEREMPUAN,11,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273110,32.73.25,CIBIRU,ORANG,CIBIRU,UPT CIBIRU,LAKI-LAKI,15,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273110,32.73.25,CIBIRU,ORANG,CIBIRU,UPT CIBIRU,PEREMPUAN,27,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,32.73.03,BABAKAN CIPARAY,ORANG,BABAKAN CIPARAY,UPT CIBOLERANG,LAKI-LAKI,8,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,32.73.03,BABAKAN CIPARAY,ORANG,BABAKAN CIPARAY,UPT CIBOLERANG,PEREMPUAN,5,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273010,32.73.15,BANDUNG KULON,ORANG,BANDUNG KULON,UPT CIBUNTU,LAKI-LAKI,32,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273010,32.73.15,BANDUNG KULON,ORANG,BANDUNG KULON,UPT CIBUNTU,PEREMPUAN,24,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,32.73.18,CIBEUNYING KALER,ORANG,CIBEUNYING KALER,UPT CIGADUNG,LAKI-LAKI,32,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,32.73.18,CIBEUNYING KALER,ORANG,CIBEUNYING KALER,UPT CIGADUNG,PEREMPUAN,45,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273010,32.73.15,BANDUNG KULON,ORANG,BANDUNG KULON,UPT CIGONDEWAH,LAKI-LAKI,20,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273010,32.73.15,BANDUNG KULON,ORANG,BANDUNG KULON,UPT CIGONDEWAH,PEREMPUAN,11,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT CIJAGRA BARU,LAKI-LAKI,27,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT CIJAGRA BARU,PEREMPUAN,14,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT CIJAGRA LAMA,LAKI-LAKI,62,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT CIJAGRA LAMA,PEREMPUAN,42,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273010,32.73.15,BANDUNG KULON,ORANG,BANDUNG KULON,UPT CIJERAH,LAKI-LAKI,15,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273010,32.73.15,BANDUNG KULON,ORANG,BANDUNG KULON,UPT CIJERAH,PEREMPUAN,14,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT CIKUTRA LAMA,LAKI-LAKI,31,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT CIKUTRA LAMA,PEREMPUAN,39,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273110,32.73.25,CIBIRU,ORANG,CIBIRU,UPT CILENGKRANG,LAKI-LAKI,19,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273110,32.73.25,CIBIRU,ORANG,CIBIRU,UPT CILENGKRANG,PEREMPUAN,17,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273121,32.73.29,CINAMBO,ORANG,CINAMBO,UPT CINAMBO,LAKI-LAKI,29,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273121,32.73.29,CINAMBO,ORANG,CINAMBO,UPT CINAMBO,PEREMPUAN,39,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273110,32.73.25,CIBIRU,ORANG,CIBIRU,UPT CIPADUNG,LAKI-LAKI,68,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273110,32.73.25,CIBIRU,ORANG,CIBIRU,UPT CIPADUNG,PEREMPUAN,49,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273260,32.73.08,CIDADAP,ORANG,CIDADAP,UPT CIPAKU,LAKI-LAKI,8,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273260,32.73.08,CIDADAP,ORANG,CIDADAP,UPT CIPAKU,PEREMPUAN,9,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273100,32.73.23,RANCASARI,ORANG,RANCASARI,UPT CIPAMOKOLAN,LAKI-LAKI,107,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273100,32.73.23,RANCASARI,ORANG,RANCASARI,UPT CIPAMOKOLAN,PEREMPUAN,96,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273260,32.73.08,CIDADAP,ORANG,CIDADAP,UPT CIUMBULEUIT,LAKI-LAKI,58,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273260,32.73.08,CIDADAP,ORANG,CIDADAP,UPT CIUMBULEUIT,PEREMPUAN,52,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT DAGO,LAKI-LAKI,77,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT DAGO,PEREMPUAN,75,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273100,32.73.23,RANCASARI,ORANG,RANCASARI,UPT DERWATI,LAKI-LAKI,44,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273100,32.73.23,RANCASARI,ORANG,RANCASARI,UPT DERWATI,PEREMPUAN,41,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,32.73.05,ANDIR,ORANG,ANDIR,UPT GARUDA,LAKI-LAKI,40,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,32.73.05,ANDIR,ORANG,ANDIR,UPT GARUDA,PEREMPUAN,27,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT GIRIMANDE,LAKI-LAKI,9,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT GIRIMANDE,PEREMPUAN,9,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,32.73.20,ANTAPANI,ORANG,ANTAPANI,UPT GRIYA ANTAPANI,LAKI-LAKI,36,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,32.73.20,ANTAPANI,ORANG,ANTAPANI,UPT GRIYA ANTAPANI,PEREMPUAN,43,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273160,32.73.12,BATUNUNGGAL,ORANG,BATUNUNGGAL,UPT GUMURUH,LAKI-LAKI,54,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273160,32.73.12,BATUNUNGGAL,ORANG,BATUNUNGGAL,UPT GUMURUH,PEREMPUAN,62,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273160,32.73.12,BATUNUNGGAL,ORANG,BATUNUNGGAL,UPT IBRAHIM ADJIE,LAKI-LAKI,34,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273160,32.73.12,BATUNUNGGAL,ORANG,BATUNUNGGAL,UPT IBRAHIM ADJIE,PEREMPUAN,29,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,32.73.20,ANTAPANI,ORANG,ANTAPANI,UPT JAJAWAY,LAKI-LAKI,53,2022,real_bandung_reference
