year,month,date_month,parent_region,region,penderita_dbd,meninggal,periode_data,data_origin,is_complete_year
2017,1,2017-01-01,JAKARTA SELATAN,KEBAYORAN LAMA,23,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA SELATAN,MAMPANG PRAPATAN,6,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA SELATAN,PANCORAN,7,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA SELATAN,PASAR MINGGU,19,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA SELATAN,PESANGGRAHAN,16,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA SELATAN,SETIA BUDI,9,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA SELATAN,TEBET,15,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA TIMUR,CAKUNG,41,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA TIMUR,CIPAYUNG,14,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA TIMUR,CIRACAS,26,1,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA TIMUR,DUREN SAWIT,29,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA TIMUR,JATINEGARA,40,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA TIMUR,KRAMAT JATI,26,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA TIMUR,MAKASAR,15,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA TIMUR,MATRAMAN,8,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA TIMUR,PASAR REBO,13,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA TIMUR,PULO GADUNG,11,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA UTARA,CILINCING,42,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA UTARA,KELAPA GADING,7,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA UTARA,KOJA,15,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA UTARA,PADEMANGAN,6,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA UTARA,PENJARINGAN,9,0,201701,real_jakarta,True
2017,1,2017-01-01,JAKARTA UTARA,TANJUNG PRIOK,15,0,201701,real_jakarta,True
2017,1,2017-01-01,KABUPATEN KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,0,201701,real_jakarta,True
2017,1,2017-01-01,KABUPATEN KEPULAUAN SERIBU,KEP. SERIBU UTARA,0,0,201701,real_jakarta,True
2017,2,2017-02-01,JAKARTA BARAT,CENGKARENG,24,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA BARAT,GROGOL PETAMBURAN,5,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA BARAT,KALIDERES,19,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA BARAT,KEBON JERUK,8,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA BARAT,KEMBANGAN,5,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA BARAT,PALMERAH,6,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA BARAT,TAMAN SARI,2,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA BARAT,TAMBORA,10,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA PUSAT,CEMPAKA PUTIH,3,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA PUSAT,GAMBIR,2,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA PUSAT,JOHAR BARU,0,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA PUSAT,KEMAYORAN,4,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA PUSAT,MENTENG,0,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA PUSAT,SAWAH BESAR,2,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA PUSAT,SENEN,1,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA PUSAT,TANAH ABANG,0,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA SELATAN,CILANDAK,5,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA SELATAN,JAGAKARSA,11,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA SELATAN,KEBAYORAN BARU,11,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA SELATAN,KEBAYORAN LAMA,15,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA SELATAN,MAMPANG PRAPATAN,3,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA SELATAN,PANCORAN,2,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA SELATAN,PASAR MINGGU,5,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA SELATAN,PESANGGRAHAN,5,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA SELATAN,SETIA BUDI,8,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA SELATAN,TEBET,6,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA TIMUR,CAKUNG,25,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA TIMUR,CIPAYUNG,7,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA TIMUR,CIRACAS,12,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA TIMUR,DUREN SAWIT,22,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA TIMUR,JATINEGARA,14,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA TIMUR,KRAMAT JATI,11,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA TIMUR,MAKASAR,9,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA TIMUR,MATRAMAN,6,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA TIMUR,PASAR REBO,12,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA TIMUR,PULO GADUNG,22,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA UTARA,CILINCING,22,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA UTARA,KELAPA GADING,8,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA UTARA,KOJA,7,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA UTARA,PADEMANGAN,0,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA UTARA,PENJARINGAN,13,0,201702,real_jakarta,True
2017,2,2017-02-01,JAKARTA UTARA,TANJUNG PRIOK,4,0,201702,real_jakarta,True
2017,2,2017-02-01,KABUPATEN KEPULAUAN SERIBU,KEP. SERIBU SELATAN,1,0,201702,real_jakarta,True
2017,2,2017-02-01,KABUPATEN KEPULAUAN SERIBU,KEP. SERIBU UTARA,0,0,201702,real_jakarta,True
2017,3,2017-03-01,JAKARTA BARAT,CENGKARENG,33,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA BARAT,GROGOL PETAMBURAN,16,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA BARAT,KALIDERES,19,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA BARAT,KEBON JERUK,9,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA BARAT,KEMBANGAN,11,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA BARAT,PALMERAH,13,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA BARAT,TAMAN SARI,0,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA BARAT,TAMBORA,11,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA PUSAT,CEMPAKA PUTIH,1,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA PUSAT,GAMBIR,2,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA PUSAT,JOHAR BARU,0,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA PUSAT,KEMAYORAN,3,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA PUSAT,MENTENG,5,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA PUSAT,SAWAH BESAR,2,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA PUSAT,SENEN,0,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA PUSAT,TANAH ABANG,0,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA SELATAN,CILANDAK,4,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA SELATAN,JAGAKARSA,13,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA SELATAN,KEBAYORAN BARU,12,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA SELATAN,KEBAYORAN LAMA,10,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA SELATAN,MAMPANG PRAPATAN,2,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA SELATAN,PANCORAN,3,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA SELATAN,PASAR MINGGU,6,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA SELATAN,PESANGGRAHAN,11,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA SELATAN,SETIA BUDI,5,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA SELATAN,TEBET,10,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA TIMUR,CAKUNG,42,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA TIMUR,CIPAYUNG,14,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA TIMUR,CIRACAS,9,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA TIMUR,DUREN SAWIT,29,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA TIMUR,JATINEGARA,15,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA TIMUR,KRAMAT JATI,17,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA TIMUR,MAKASAR,10,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA TIMUR,MATRAMAN,14,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA TIMUR,PASAR REBO,17,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA TIMUR,PULO GADUNG,23,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA UTARA,CILINCING,26,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA UTARA,KELAPA GADING,11,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA UTARA,KOJA,18,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA UTARA,PADEMANGAN,6,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA UTARA,PENJARINGAN,2,0,201703,real_jakarta,True
2017,3,2017-03-01,JAKARTA UTARA,TANJUNG PRIOK,10,0,201703,real_jakarta,True
2017,3,2017-03-01,KABUPATEN KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,0,201703,real_jakarta,True
2017,3,2017-03-01,KABUPATEN KEPULAUAN SERIBU,KEP. SERIBU UTARA,0,0,201703,real_jakarta,True
2017,4,2017-04-01,JAKARTA BARAT,CENGKARENG,31,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA BARAT,GROGOL PETAMBURAN,4,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA BARAT,KALIDERES,14,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA BARAT,KEBON JERUK,5,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA BARAT,KEMBANGAN,12,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA BARAT,PALMERAH,6,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA BARAT,TAMAN SARI,3,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA BARAT,TAMBORA,4,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA PUSAT,CEMPAKA PUTIH,0,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA PUSAT,GAMBIR,0,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA PUSAT,JOHAR BARU,4,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA PUSAT,KEMAYORAN,2,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA PUSAT,MENTENG,3,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA PUSAT,SAWAH BESAR,2,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA PUSAT,SENEN,0,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA PUSAT,TANAH ABANG,2,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA SELATAN,CILANDAK,3,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA SELATAN,JAGAKARSA,9,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA SELATAN,KEBAYORAN BARU,4,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA SELATAN,KEBAYORAN LAMA,11,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA SELATAN,MAMPANG PRAPATAN,8,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA SELATAN,PANCORAN,8,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA SELATAN,PASAR MINGGU,13,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA SELATAN,PESANGGRAHAN,5,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA SELATAN,SETIA BUDI,7,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA SELATAN,TEBET,3,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA TIMUR,CAKUNG,26,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA TIMUR,CIPAYUNG,13,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA TIMUR,CIRACAS,4,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA TIMUR,DUREN SAWIT,26,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA TIMUR,JATINEGARA,18,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA TIMUR,KRAMAT JATI,21,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA TIMUR,MAKASAR,4,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA TIMUR,MATRAMAN,2,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA TIMUR,PASAR REBO,10,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA TIMUR,PULO GADUNG,31,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA UTARA,CILINCING,29,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA UTARA,KELAPA GADING,2,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA UTARA,KOJA,7,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA UTARA,PADEMANGAN,2,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA UTARA,PENJARINGAN,3,0,201704,real_jakarta,True
2017,4,2017-04-01,JAKARTA UTARA,TANJUNG PRIOK,6,0,201704,real_jakarta,True
2017,4,2017-04-01,KABUPATEN KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,0,201704,real_jakarta,True
2017,4,2017-04-01,KABUPATEN KEPULAUAN SERIBU,KEP. SERIBU UTARA,0,0,201704,real_jakarta,True
2017,5,2017-05-01,JAKARTA BARAT,CENGKARENG,31,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA BARAT,GROGOL PETAMBURAN,10,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA BARAT,KALIDERES,12,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA BARAT,KEBON JERUK,5,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA BARAT,KEMBANGAN,10,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA BARAT,PALMERAH,5,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA BARAT,TAMAN SARI,0,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA BARAT,TAMBORA,8,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA PUSAT,CEMPAKA PUTIH,0,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA PUSAT,GAMBIR,1,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA PUSAT,JOHAR BARU,1,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA PUSAT,KEMAYORAN,4,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA PUSAT,MENTENG,0,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA PUSAT,SAWAH BESAR,0,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA PUSAT,SENEN,1,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA PUSAT,TANAH ABANG,2,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA SELATAN,CILANDAK,5,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA SELATAN,JAGAKARSA,8,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA SELATAN,KEBAYORAN BARU,3,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA SELATAN,KEBAYORAN LAMA,6,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA SELATAN,MAMPANG PRAPATAN,6,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA SELATAN,PANCORAN,6,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA SELATAN,PASAR MINGGU,21,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA SELATAN,PESANGGRAHAN,1,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA SELATAN,SETIA BUDI,6,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA SELATAN,TEBET,2,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA TIMUR,CAKUNG,36,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA TIMUR,CIPAYUNG,7,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA TIMUR,CIRACAS,4,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA TIMUR,DUREN SAWIT,27,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA TIMUR,JATINEGARA,28,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA TIMUR,KRAMAT JATI,9,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA TIMUR,MAKASAR,9,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA TIMUR,MATRAMAN,1,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA TIMUR,PASAR REBO,7,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA TIMUR,PULO GADUNG,34,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA UTARA,CILINCING,19,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA UTARA,KELAPA GADING,9,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA UTARA,KOJA,12,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA UTARA,PADEMANGAN,1,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA UTARA,PENJARINGAN,4,0,201705,real_jakarta,True
2017,5,2017-05-01,JAKARTA UTARA,TANJUNG PRIOK,12,0,201705,real_jakarta,True
2017,5,2017-05-01,KABUPATEN KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,0,201705,real_jakarta,True
2017,5,2017-05-01,KABUPATEN KEPULAUAN SERIBU,KEP. SERIBU UTARA,0,0,201705,real_jakarta,True
2017,6,2017-06-01,JAKARTA BARAT,CENGKARENG,19,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA BARAT,GROGOL PETAMBURAN,4,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA BARAT,KALIDERES,7,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA BARAT,KEBON JERUK,3,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA BARAT,KEMBANGAN,5,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA BARAT,PALMERAH,2,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA BARAT,TAMAN SARI,1,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA BARAT,TAMBORA,3,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA PUSAT,CEMPAKA PUTIH,2,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA PUSAT,GAMBIR,1,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA PUSAT,JOHAR BARU,3,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA PUSAT,KEMAYORAN,6,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA PUSAT,MENTENG,3,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA PUSAT,SAWAH BESAR,1,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA PUSAT,SENEN,0,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA PUSAT,TANAH ABANG,0,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA SELATAN,CILANDAK,2,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA SELATAN,JAGAKARSA,3,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA SELATAN,KEBAYORAN BARU,4,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA SELATAN,KEBAYORAN LAMA,1,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA SELATAN,MAMPANG PRAPATAN,3,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA SELATAN,PANCORAN,4,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA SELATAN,PASAR MINGGU,3,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA SELATAN,PESANGGRAHAN,3,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA SELATAN,SETIA BUDI,3,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA SELATAN,TEBET,4,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA TIMUR,CAKUNG,15,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA TIMUR,CIPAYUNG,5,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA TIMUR,CIRACAS,5,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA TIMUR,DUREN SAWIT,14,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA TIMUR,JATINEGARA,7,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA TIMUR,KRAMAT JATI,5,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA TIMUR,MAKASAR,2,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA TIMUR,MATRAMAN,3,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA TIMUR,PASAR REBO,5,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA TIMUR,PULO GADUNG,13,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA UTARA,CILINCING,5,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA UTARA,KELAPA GADING,3,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA UTARA,KOJA,6,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA UTARA,PADEMANGAN,3,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA UTARA,PENJARINGAN,0,0,201706,real_jakarta,True
2017,6,2017-06-01,JAKARTA UTARA,TANJUNG PRIOK,6,0,201706,real_jakarta,True
2017,6,2017-06-01,KABUPATEN KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,0,201706,real_jakarta,True
2017,6,2017-06-01,KABUPATEN KEPULAUAN SERIBU,KEP. SERIBU UTARA,0,0,201706,real_jakarta,True
2017,7,2017-07-01,JAKARTA BARAT,CENGKARENG,17,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA BARAT,GROGOL PETAMBURAN,4,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA BARAT,KALIDERES,9,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA BARAT,KEBON JERUK,2,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA BARAT,KEMBANGAN,1,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA BARAT,PALMERAH,7,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA BARAT,TAMAN SARI,0,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA BARAT,TAMBORA,4,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA PUSAT,CEMPAKA PUTIH,0,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA PUSAT,GAMBIR,0,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA PUSAT,JOHAR BARU,1,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA PUSAT,KEMAYORAN,0,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA PUSAT,MENTENG,2,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA PUSAT,SAWAH BESAR,0,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA PUSAT,SENEN,0,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA PUSAT,TANAH ABANG,0,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA SELATAN,CILANDAK,0,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA SELATAN,JAGAKARSA,4,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA SELATAN,KEBAYORAN BARU,2,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA SELATAN,KEBAYORAN LAMA,2,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA SELATAN,MAMPANG PRAPATAN,3,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA SELATAN,PANCORAN,2,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA SELATAN,PASAR MINGGU,10,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA SELATAN,PESANGGRAHAN,7,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA SELATAN,SETIA BUDI,2,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA SELATAN,TEBET,1,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA TIMUR,CAKUNG,10,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA TIMUR,CIPAYUNG,3,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA TIMUR,CIRACAS,5,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA TIMUR,DUREN SAWIT,11,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA TIMUR,JATINEGARA,6,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA TIMUR,KRAMAT JATI,2,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA TIMUR,MAKASAR,1,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA TIMUR,MATRAMAN,3,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA TIMUR,PASAR REBO,2,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA TIMUR,PULO GADUNG,19,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA UTARA,CILINCING,3,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA UTARA,KELAPA GADING,2,0,201707,real_jakarta,True
2017,7,2017-07-01,JAKARTA UTARA,KOJA,3,0,201707,real_jakarta,True
