region,year,month,date_month,data_origin,penderita_dbd,meninggal,is_complete_year,region_type,province,risk_multiplier,population_placeholder,monthly_share,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,weather_source,rainfall_lag_1,rainfall_lag_2,humidity_lag_1,temperature_lag_1,temperature_lag_2,rainfall_z_lag_1,humidity_z_lag_1,temperature_z_lag_1,weather_multiplier,population,population_scale,synthetic_method,incidence_rate_per_100k
JAKARTA SELATAN,2017,3,2017-03-01,real_jakarta,76,0,True,kota,DKI JAKARTA,1.0,2200000,0.19465292709643392,-6.2615,106.8106,24.5,29.8,20.66,88.12,8.86,NASA_POWER,16.48,8.71,90.55,24.09,24.12,2.053514079924339,2.144822457247868,-2.617400201854192,1.391639347620728,2200000,0.20952380952380953,not_synthetic_real_observed,3.4545454545454546
JAKARTA SELATAN,2017,4,2017-04-01,real_jakarta,71,0,True,kota,DKI JAKARTA,1.0,2200000,0.16191326220130633,-6.2615,106.8106,24.83,29.62,20.8,88.92,8.93,NASA_POWER,8.86,16.48,88.12,24.5,24.09,0.5161526302085903,1.563701745679973,-2.2526254151814324,1.1211617983402142,2200000,0.20952380952380953,not_synthetic_real_observed,3.2272727272727275
JAKARTA SELATAN,2017,5,2017-05-01,real_jakarta,64,0,True,kota,DKI JAKARTA,1.0,2200000,0.14970181346099234,-6.2615,106.8106,25.29,30.43,19.49,86.61,5.74,NASA_POWER,8.93,8.86,88.92,24.83,24.5,0.5302753731849816,1.755017206278457,-1.959026196639945,1.1570917167735957,2200000,0.20952380952380953,not_synthetic_real_observed,2.9090909090909087
JAKARTA SELATAN,2017,6,2017-06-01,real_jakarta,30,0,True,kota,DKI JAKARTA,1.0,2200000,0.08896912653657349,-6.2615,106.8106,24.54,30.02,20.18,87.51,4.55,NASA_POWER,5.74,8.93,86.61,25.29,24.83,-0.11331819959628311,1.2025938138003327,-1.5497666798851413,1.0257733174463337,2200000,0.20952380952380953,not_synthetic_real_observed,1.3636363636363638
JAKARTA SELATAN,2017,7,2017-07-01,real_jakarta,33,0,True,kota,DKI JAKARTA,1.0,2200000,0.048683516572680434,-6.2615,106.8106,24.45,30.01,17.87,84.76,2.51,NASA_POWER,4.55,5.74,87.51,24.54,25.29,-0.35340483019493685,1.417823706973629,-2.217037631115798,0.9779197646123325,2200000,0.20952380952380953,not_synthetic_real_observed,1.5
JAKARTA SELATAN,2017,8,2017-08-01,real_jakarta,16,0,True,kota,DKI JAKARTA,1.0,2200000,0.027506186863564444,-6.2615,106.8106,24.31,30.52,17.66,81.86,0.77,NASA_POWER,2.51,4.55,84.76,24.45,24.54,-0.7649819112212003,0.7601768111663387,-2.297110145263477,0.84641488717028,2200000,0.20952380952380953,not_synthetic_real_observed,0.7272727272727272
JAKARTA SELATAN,2017,9,2017-09-01,real_jakarta,12,0,True,kota,DKI JAKARTA,1.0,2200000,0.01789119234046006,-6.2615,106.8106,25.22,31.73,18.94,79.77,2.83,NASA_POWER,0.77,2.51,81.86,24.31,24.45,-1.1160329509200722,0.06665826649683136,-2.4216673894932,0.7181775145370123,2200000,0.20952380952380953,not_synthetic_real_observed,0.5454545454545454
JAKARTA SELATAN,2017,10,2017-10-01,real_jakarta,29,0,True,kota,DKI JAKARTA,1.0,2200000,0.021826443263418396,-6.2615,106.8106,25.51,31.59,21.34,84.52,9.49,NASA_POWER,2.83,0.77,79.77,25.22,24.31,-0.7004208004719824,-0.43315337431671,-1.6120453020000027,0.7710192773975315,2200000,0.20952380952380953,not_synthetic_real_observed,1.3181818181818183
JAKARTA SELATAN,2017,11,2017-11-01,real_jakarta,42,0,True,kota,DKI JAKARTA,1.0,2200000,0.023286948760598808,-6.2615,106.8106,25.16,31.39,20.73,85.54,12.4,NASA_POWER,9.49,2.83,84.52,25.51,25.22,0.6432573169961129,0.7027821729867912,-1.3540338675241463,1.0990651214718887,2200000,0.20952380952380953,not_synthetic_real_observed,1.909090909090909
JAKARTA SELATAN,2017,12,2017-12-01,real_jakarta,51,0,True,kota,DKI JAKARTA,1.0,2200000,0.028236439612154652,-6.2615,106.8106,24.44,30.7,20.37,87.89,7.52,NASA_POWER,12.4,9.49,85.54,25.16,25.51,1.2303599178718123,0.9467093852498614,-1.665426978098454,1.1959535773008354,2200000,0.20952380952380953,not_synthetic_real_observed,2.3181818181818183
JAKARTA SELATAN,2018,1,2018-01-01,real_jakarta,42,0,True,kota,DKI JAKARTA,1.0,2200000,0.10434500385411173,-6.2615,106.8106,24.16,29.76,20.38,88.89,6.6,NASA_POWER,7.52,12.4,87.89,24.44,25.16,0.24580297894624073,1.508698550757908,-2.306007091279884,1.0724399473537327,2200000,0.20952380952380953,not_synthetic_real_observed,1.909090909090909
JAKARTA SELATAN,2018,2,2018-02-01,real_jakarta,51,0,True,kota,DKI JAKARTA,1.0,2200000,0.13298713943770538,-6.2615,106.8106,24.11,28.81,19.72,89.71,15.15,NASA_POWER,6.6,7.52,88.89,24.16,24.44,0.060189785542239596,1.7478428765060134,-2.55512157973933,1.0560566764949708,2200000,0.20952380952380953,not_synthetic_real_observed,2.3181818181818183
JAKARTA SELATAN,2018,3,2018-03-01,real_jakarta,60,0,True,kota,DKI JAKARTA,1.0,2200000,0.19465292709643392,-6.2615,106.8106,24.73,30.31,20.54,87.23,10.21,NASA_POWER,15.15,6.6,89.71,24.11,24.16,1.7851819633729027,1.9439412236194584,-2.5996063098213744,1.3321911013768124,2200000,0.20952380952380953,not_synthetic_real_observed,2.7272727272727275
JAKARTA SELATAN,2018,4,2018-04-01,real_jakarta,86,0,True,kota,DKI JAKARTA,1.0,2200000,0.16191326220130633,-6.2615,106.8106,25.22,30.64,20.45,87.19,7.16,NASA_POWER,10.21,15.15,87.23,24.73,24.11,0.7885198161818531,1.350863295764159,-2.0479956568040305,1.1509645191634925,2200000,0.20952380952380953,not_synthetic_real_observed,3.909090909090909
JAKARTA SELATAN,2018,5,2018-05-01,real_jakarta,132,1,True,kota,DKI JAKARTA,1.0,2200000,0.14970181346099234,-6.2615,106.8106,25.13,30.41,19.8,85.64,2.64,NASA_POWER,7.16,10.21,87.19,25.22,24.73,0.17317172935337083,1.3412975227342334,-1.6120453020000027,1.0795032465764287,2200000,0.20952380952380953,not_synthetic_real_observed,6.0
JAKARTA SELATAN,2018,6,2018-06-01,real_jakarta,69,0,True,kota,DKI JAKARTA,1.0,2200000,0.08896912653657349,-6.2615,106.8106,24.87,30.09,19.53,84.77,2.33,NASA_POWER,2.64,7.16,85.64,25.13,25.22,-0.7387539599793305,0.9706238178246706,-1.6921178161476815,0.9016433969781834,2200000,0.20952380952380953,not_synthetic_real_observed,3.1363636363636362
JAKARTA SELATAN,2018,7,2018-07-01,real_jakarta,60,0,True,kota,DKI JAKARTA,1.0,2200000,0.048683516572680434,-6.2615,106.8106,23.94,29.86,16.16,79.46,0.13,NASA_POWER,2.33,2.64,84.77,24.87,25.13,-0.8012975360176353,0.7625682544238176,-1.9234384125743074,0.8598902744110211,2200000,0.20952380952380953,not_synthetic_real_observed,2.7272727272727275
JAKARTA SELATAN,2018,8,2018-08-01,real_jakarta,44,0,True,kota,DKI JAKARTA,1.0,2200000,0.027506186863564444,-6.2615,106.8106,24.19,30.59,16.84,78.76,0.87,NASA_POWER,0.13,2.33,79.46,23.94,24.87,-1.2451551724185077,-0.5072881152986233,-2.750854392100322,0.6249551930023455,2200000,0.20952380952380953,not_synthetic_real_observed,2.0
JAKARTA SELATAN,2018,9,2018-09-01,real_jakarta,30,0,True,kota,DKI JAKARTA,1.0,2200000,0.01789119234046006,-6.2615,106.8106,25.12,31.72,18.56,77.04,2.48,NASA_POWER,0.87,0.13,78.76,24.19,23.94,-1.0958576038109415,-0.6746891433222945,-2.528430741690103,0.6417309080116242,2200000,0.20952380952380953,not_synthetic_real_observed,1.3636363636363638
JAKARTA SELATAN,2018,10,2018-10-01,real_jakarta,24,0,True,kota,DKI JAKARTA,1.0,2200000,0.021826443263418396,-6.2615,106.8106,26.23,32.99,21.25,77.16,4.64,NASA_POWER,2.48,0.87,77.04,25.12,24.19,-0.7710345153539394,-1.0860173836090357,-1.7010147621640885,0.6906923462278011,2200000,0.20952380952380953,not_synthetic_real_observed,1.0909090909090908
JAKARTA SELATAN,2018,11,2018-11-01,real_jakarta,28,0,True,kota,DKI JAKARTA,1.0,2200000,0.023286948760598808,-6.2615,106.8106,25.47,32.86,21.49,84.0,8.45,NASA_POWER,4.64,2.48,77.16,26.23,25.12,-0.3352470177967194,-1.0573200645192653,-0.7134537543427165,0.8083082531614296,2200000,0.20952380952380953,not_synthetic_real_observed,1.2727272727272727
JAKARTA SELATAN,2018,12,2018-12-01,real_jakarta,47,0,True,kota,DKI JAKARTA,1.0,2200000,0.028236439612154652,-6.2615,106.8106,25.06,30.5,20.36,85.14,8.68,NASA_POWER,8.45,4.64,84.0,25.47,26.23,0.4334337070611549,0.5784271235977774,-1.3896216515897837,1.0533766858394618,2200000,0.20952380952380953,not_synthetic_real_observed,2.1363636363636362
JAKARTA SELATAN,2019,1,2019-01-01,real_jakarta,329,0,True,kota,DKI JAKARTA,1.0,2200000,0.10434500385411173,-6.2615,106.8106,24.69,30.84,20.76,87.78,12.62,NASA_POWER,8.68,8.45,85.14,25.06,25.47,0.4798370054121553,0.8510516549506177,-1.754396438262543,1.069360894393758,2200000,0.20952380952380953,not_synthetic_real_observed,14.954545454545455
JAKARTA SELATAN,2019,2,2019-02-01,real_jakarta,388,0,True,kota,DKI JAKARTA,1.0,2200000,0.13298713943770538,-6.2615,106.8106,25.15,30.34,21.39,87.14,11.46,NASA_POWER,12.62,8.68,87.78,24.69,25.06,1.2747456815118994,1.4823926749256164,-2.0835834408696647,1.2352719476758633,2200000,0.20952380952380953,not_synthetic_real_observed,17.636363636363637
JAKARTA SELATAN,2019,3,2019-03-01,real_jakarta,445,0,True,kota,DKI JAKARTA,1.0,2200000,0.19465292709643392,-6.2615,106.8106,24.82,30.33,20.33,86.76,8.1,NASA_POWER,11.46,12.62,87.14,25.15,24.69,1.0407116550459852,1.3293403064468288,-1.6743239241148644,1.2053245826958374,2200000,0.20952380952380953,not_synthetic_real_observed,20.227272727272727
JAKARTA SELATAN,2019,4,2019-04-01,real_jakarta,223,0,True,kota,DKI JAKARTA,1.0,2200000,0.16191326220130633,-6.2615,106.8106,25.59,30.73,21.23,87.9,10.32,NASA_POWER,8.1,11.46,86.76,24.82,25.15,0.362819992179198,1.2384654626625498,-1.967923142656352,1.079873387960317,2200000,0.20952380952380953,not_synthetic_real_observed,10.136363636363637
JAKARTA SELATAN,2019,5,2019-05-01,real_jakarta,238,0,True,kota,DKI JAKARTA,1.0,2200000,0.14970181346099234,-6.2615,106.8106,25.45,30.24,20.52,85.84,6.44,NASA_POWER,10.32,8.1,87.9,25.59,24.82,0.8107126980018966,1.5110899940153903,-1.2828582993928777,1.2085729891321797,2200000,0.20952380952380953,not_synthetic_real_observed,10.818181818181818
JAKARTA SELATAN,2019,6,2019-06-01,real_jakarta,157,0,True,kota,DKI JAKARTA,1.0,2200000,0.08896912653657349,-6.2615,106.8106,24.58,30.26,18.3,82.47,1.29,NASA_POWER,6.44,10.32,85.84,25.45,25.59,0.02790923016763085,1.0184526829742924,-1.4074155436226008,1.035660875641444,2200000,0.20952380952380953,not_synthetic_real_observed,7.136363636363636
JAKARTA SELATAN,2019,7,2019-07-01,real_jakarta,79,0,True,kota,DKI JAKARTA,1.0,2200000,0.048683516572680434,-6.2615,106.8106,23.92,30.2,16.78,81.69,0.68,NASA_POWER,1.29,6.44,82.47,24.58,25.45,-1.011121145952593,0.2125363052031756,-2.181449847050164,0.7605129662749204,2200000,0.20952380952380953,not_synthetic_real_observed,3.590909090909091
JAKARTA SELATAN,2019,8,2019-08-01,real_jakarta,35,0,True,kota,DKI JAKARTA,1.0,2200000,0.027506186863564444,-6.2615,106.8106,23.98,30.4,16.97,78.64,0.47,NASA_POWER,0.68,1.29,81.69,23.92,24.58,-1.1341907633182895,0.026003731119653012,-2.768648284133139,0.6940393444075649,2200000,0.20952380952380953,not_synthetic_real_observed,1.590909090909091
JAKARTA SELATAN,2019,9,2019-09-01,real_jakarta,9,0,True,kota,DKI JAKARTA,1.0,2200000,0.01789119234046006,-6.2615,106.8106,25.17,32.81,17.06,74.04,0.25,NASA_POWER,0.47,0.68,78.64,23.98,23.92,-1.1765589922474637,-0.7033864624120681,-2.7152666080346877,0.6174141745199393,2200000,0.20952380952380953,not_synthetic_real_observed,0.40909090909090906
JAKARTA SELATAN,2019,10,2019-10-01,real_jakarta,20,0,True,kota,DKI JAKARTA,1.0,2200000,0.021826443263418396,-6.2615,106.8106,26.7,35.04,19.47,71.72,2.06,NASA_POWER,0.25,0.47,74.04,25.17,23.98,-1.220944755887551,-1.8034503608533523,-1.656530032082044,0.6,2200000,0.20952380952380953,not_synthetic_real_observed,0.9090909090909091
JAKARTA SELATAN,2019,11,2019-11-01,real_jakarta,24,0,True,kota,DKI JAKARTA,1.0,2200000,0.023286948760598808,-6.2615,106.8106,26.43,34.07,20.48,76.56,5.44,NASA_POWER,2.06,0.25,71.72,26.7,25.17,-0.8557709732122877,-2.3582651965889587,-0.29529729157150586,0.6210429697806856,2200000,0.20952380952380953,not_synthetic_real_observed,1.0909090909090908
JAKARTA SELATAN,2019,12,2019-12-01,real_jakarta,29,0,True,kota,DKI JAKARTA,1.0,2200000,0.028236439612154652,-6.2615,106.8106,25.98,32.39,21.75,82.58,10.71,NASA_POWER,5.44,2.06,76.56,26.43,26.7,-0.17384424092367476,-1.2008066599681273,-0.535514834014542,0.827066956163909,2200000,0.20952380952380953,not_synthetic_real_observed,1.3181818181818183
JAKARTA SELATAN,2020,1,2020-01-01,real_jakarta,62,0,True,kota,DKI JAKARTA,1.0,2200000,0.10434500385411173,-6.2615,106.8106,25.24,31.22,20.83,86.82,12.47,NASA_POWER,10.71,5.44,82.58,25.98,26.43,0.8893965517275059,0.23884218103546706,-0.9358774047529356,1.110499830625026,2200000,0.20952380952380953,not_synthetic_real_observed,2.818181818181818
JAKARTA SELATAN,2020,2,2020-02-01,real_jakarta,185,0,True,kota,DKI JAKARTA,1.0,2200000,0.13298713943770538,-6.2615,106.8106,24.94,30.44,21.4,89.33,20.87,NASA_POWER,12.47,10.71,86.82,25.24,25.98,1.2444826608482038,1.2528141222074334,-1.5942514099671856,1.2322412408496146,2200000,0.20952380952380953,not_synthetic_real_observed,8.40909090909091
JAKARTA SELATAN,2020,3,2020-03-01,real_jakarta,286,0,True,kota,DKI JAKARTA,1.0,2200000,0.19465292709643392,-6.2615,106.8106,25.19,29.83,21.68,89.12,14.66,NASA_POWER,20.87,12.47,89.33,24.94,25.24,2.939211818015171,1.8530663798351794,-1.861159790459446,1.5331304211628212,2200000,0.20952380952380953,not_synthetic_real_observed,12.999999999999998
JAKARTA SELATAN,2020,4,2020-04-01,real_jakarta,173,0,True,kota,DKI JAKARTA,1.0,2200000,0.16191326220130633,-6.2615,106.8106,25.34,30.62,20.97,88.37,8.59,NASA_POWER,14.66,20.87,89.12,25.19,24.94,1.686322762538163,1.8028460714280787,-1.6387361400492269,1.351296214521071,2200000,0.20952380952380953,not_synthetic_real_observed,7.863636363636364
JAKARTA SELATAN,2020,5,2020-05-01,real_jakarta,110,0,True,kota,DKI JAKARTA,1.0,2200000,0.14970181346099234,-6.2615,106.8106,25.44,30.29,21.88,89.1,7.52,NASA_POWER,8.59,14.66,88.37,25.34,25.19,0.4616791930139378,1.6234878271169997,-1.5052819498030967,1.1563365641736358,2200000,0.20952380952380953,not_synthetic_real_observed,5.0
JAKARTA SELATAN,2020,6,2020-06-01,real_jakarta,95,0,True,kota,DKI JAKARTA,1.0,2200000,0.08896912653657349,-6.2615,106.8106,24.92,29.71,20.36,87.83,2.35,NASA_POWER,7.52,8.59,89.1,25.44,25.34,0.24580297894624073,1.7980631849131141,-1.4163124896390078,1.145861140851297,2200000,0.20952380952380953,not_synthetic_real_observed,4.318181818181818
JAKARTA SELATAN,2020,7,2020-07-01,real_jakarta,48,0,True,kota,DKI JAKARTA,1.0,2200000,0.048683516572680434,-6.2615,106.8106,24.54,29.63,18.69,84.78,2.88,NASA_POWER,2.35,7.52,87.83,24.92,25.44,-0.7972624665958091,1.494349891213021,-1.878953682492263,0.9358979350073175,2200000,0.20952380952380953,not_synthetic_real_observed,2.1818181818181817
JAKARTA SELATAN,2020,8,2020-08-01,real_jakarta,14,0,True,kota,DKI JAKARTA,1.0,2200000,0.027506186863564444,-6.2615,106.8106,24.92,30.95,18.3,83.91,1.84,NASA_POWER,2.88,2.35,84.78,24.54,24.92,-0.6903331269174172,0.7649596976812999,-2.217037631115798,0.8620941191747274,2200000,0.20952380952380953,not_synthetic_real_observed,0.6363636363636364
JAKARTA SELATAN,2020,9,2020-09-01,real_jakarta,12,0,True,kota,DKI JAKARTA,1.0,2200000,0.01789119234046006,-6.2615,106.8106,25.18,30.68,19.76,82.75,4.99,NASA_POWER,1.84,2.88,83.91,24.92,24.54,-0.9001567368523751,0.556904134280447,-1.878953682492263,0.8267192187755753,2200000,0.20952380952380953,not_synthetic_real_observed,0.5454545454545454
JAKARTA SELATAN,2020,10,2020-10-01,real_jakarta,11,0,True,kota,DKI JAKARTA,1.0,2200000,0.021826443263418396,-6.2615,106.8106,25.14,31.29,21.45,86.05,9.87,NASA_POWER,4.99,1.84,82.75,25.18,24.92,-0.26463330291476234,0.2794967164126454,-1.647633086065637,0.9058730219007683,2200000,0.20952380952380953,not_synthetic_real_observed,0.5
JAKARTA SELATAN,2020,11,2020-11-01,real_jakarta,9,0,True,kota,DKI JAKARTA,1.0,2200000,0.023286948760598808,-6.2615,106.8106,25.23,31.36,21.17,85.88,6.78,NASA_POWER,9.87,4.99,86.05,25.14,25.18,0.7199236360108089,1.068672991381393,-1.6832208701312712,1.1306948010331972,2200000,0.20952380952380953,not_synthetic_real_observed,0.40909090909090906
JAKARTA SELATAN,2020,12,2020-12-01,real_jakarta,10,0,True,kota,DKI JAKARTA,1.0,2200000,0.028236439612154652,-6.2615,106.8106,24.24,29.08,20.89,89.07,7.38,NASA_POWER,6.78,9.87,85.88,25.23,25.14,0.09650541033867473,1.0280184560042147,-1.6031483559835926,1.037120239352043,2200000,0.20952380952380953,not_synthetic_real_observed,0.45454545454545453
JAKARTA TIMUR,2015,1,2015-01-01,real_jakarta,75,3,True,kota,DKI JAKARTA,1.0,3000000,0.10434500385411173,-6.225,106.9004,26.46,30.33,24.09,85.5,11.88,NASA_POWER,11.88,11.88,85.5,26.46,26.46,1.1254481129043334,0.9371436122199356,-0.5088239959653147,1.2370903783593779,3000000,0.2857142857142857,not_synthetic_real_observed,2.5
JAKARTA TIMUR,2015,2,2015-02-01,real_jakarta,100,0,True,kota,DKI JAKARTA,1.0,3000000,0.13298713943770538,-6.225,106.9004,26.4,29.97,24.26,85.8,19.1,NASA_POWER,11.88,19.1,85.5,26.46,26.4,1.1254481129043334,0.9371436122199356,-0.5088239959653147,1.2370903783593779,3000000,0.2857142857142857,not_synthetic_real_observed,3.3333333333333335
JAKARTA TIMUR,2015,3,2015-03-01,real_jakarta,184,1,True,kota,DKI JAKARTA,1.0,3000000,0.19465292709643392,-6.225,106.9004,27.01,31.32,24.36,83.57,9.22,NASA_POWER,19.1,11.88,85.8,26.4,26.46,2.58210817418356,1.0088869099443667,-0.5622056720637693,1.460094633518782,3000000,0.2857142857142857,not_synthetic_real_observed,6.133333333333334
JAKARTA TIMUR,2015,4,2015-04-01,real_jakarta,245,0,True,kota,DKI JAKARTA,1.0,3000000,0.16191326220130633,-6.225,106.9004,27.54,31.16,24.84,82.29,6.37,NASA_POWER,9.22,19.1,83.57,27.01,26.4,0.5887838798014605,0.4755950635260903,-0.019491965062832257,1.1349024900696865,3000000,0.2857142857142857,not_synthetic_real_observed,8.166666666666666
JAKARTA TIMUR,2015,5,2015-05-01,real_jakarta,182,0,True,kota,DKI JAKARTA,1.0,3000000,0.14970181346099234,-6.225,106.9004,27.5,30.73,24.01,82.94,3.17,NASA_POWER,6.37,9.22,82.29,27.54,27.01,0.013786487191239401,0.16949032656851837,0.4520461738068299,1.0416193144258792,3000000,0.2857142857142857,not_synthetic_real_observed,6.066666666666666
JAKARTA TIMUR,2015,6,2015-06-01,real_jakarta,171,0,True,kota,DKI JAKARTA,1.0,3000000,0.08896912653657349,-6.225,106.9004,27.19,30.56,23.39,81.07,1.51,NASA_POWER,3.17,6.37,82.94,27.5,27.54,-0.6318246203009386,0.3249341383047849,0.4164583897411956,0.9585426402723974,3000000,0.2857142857142857,not_synthetic_real_observed,5.7
JAKARTA TIMUR,2015,7,2015-07-01,real_jakarta,87,1,True,kota,DKI JAKARTA,1.0,3000000,0.048683516572680434,-6.225,106.9004,26.72,30.26,23.28,80.57,0.47,NASA_POWER,1.51,3.17,81.07,27.19,27.5,-0.9667353823125059,-0.1222657508441735,0.14065306323252516,0.8497957707303331,3000000,0.2857142857142857,not_synthetic_real_observed,2.9
JAKARTA TIMUR,2015,8,2015-08-01,real_jakarta,34,0,True,kota,DKI JAKARTA,1.0,3000000,0.027506186863564444,-6.225,106.9004,26.76,31.16,22.66,78.55,0.56,NASA_POWER,0.47,1.51,80.57,26.72,27.19,-1.1765589922474637,-0.24183791371822627,-0.2775033995386887,0.7854571898141235,3000000,0.2857142857142857,not_synthetic_real_observed,1.1333333333333333
JAKARTA TIMUR,2015,9,2015-09-01,real_jakarta,33,0,True,kota,DKI JAKARTA,1.0,3000000,0.01789119234046006,-6.225,106.9004,27.61,32.62,23.3,73.1,0.25,NASA_POWER,0.56,0.47,78.55,26.76,26.72,-1.1584011798492462,-0.7249094517293985,-0.24191561547305127,0.7416530970760207,3000000,0.2857142857142857,not_synthetic_real_observed,1.0999999999999999
JAKARTA TIMUR,2015,10,2015-10-01,real_jakarta,28,1,True,kota,DKI JAKARTA,1.0,3000000,0.021826443263418396,-6.225,106.9004,28.53,33.11,24.7,72.06,0.56,NASA_POWER,0.25,0.56,73.1,27.61,26.76,-1.220944755887551,-2.0282460270565745,0.5143247959216914,0.6397499237072944,3000000,0.2857142857142857,not_synthetic_real_observed,0.9333333333333332
JAKARTA TIMUR,2015,11,2015-11-01,real_jakarta,46,0,True,kota,DKI JAKARTA,1.0,3000000,0.023286948760598808,-6.225,106.9004,28.75,33.27,25.7,75.69,4.34,NASA_POWER,0.56,0.25,72.06,28.53,27.61,-1.1584011798492462,-2.276956125834602,1.332843829431299,0.6651864019107179,3000000,0.2857142857142857,not_synthetic_real_observed,1.5333333333333334
JAKARTA TIMUR,2015,12,2015-12-01,real_jakarta,41,0,True,kota,DKI JAKARTA,1.0,3000000,0.028236439612154652,-6.225,106.9004,27.89,31.15,24.58,80.88,7.46,NASA_POWER,4.34,0.56,75.69,28.75,28.53,-0.39577305912411104,-1.4088622233689803,1.5285766417922906,0.8761766508840998,3000000,0.2857142857142857,not_synthetic_real_observed,1.3666666666666667
JAKARTA TIMUR,2016,1,2016-01-01,real_jakarta,249,0,False,kota,DKI JAKARTA,1.0,3000000,0.10434500385411173,-6.225,106.9004,28.07,31.91,24.94,81.38,7.06,NASA_POWER,7.46,4.34,80.88,27.89,28.75,0.23369777068076247,-0.16770317273631302,0.7634392843811377,1.0564563125475401,3000000,0.2857142857142857,not_synthetic_real_observed,8.299999999999999
JAKARTA TIMUR,2016,2,2016-02-01,real_jakarta,182,2,False,kota,DKI JAKARTA,1.0,3000000,0.13298713943770538,-6.225,106.9004,27.35,31.29,25.13,85.23,17.96,NASA_POWER,7.06,7.46,81.38,28.07,27.89,0.15299638224424017,-0.048131009862260245,0.9235843126764952,1.0643155719842348,3000000,0.2857142857142857,not_synthetic_real_observed,6.066666666666666
JAKARTA TIMUR,2017,1,2017-01-01,real_jakarta,223,1,True,kota,DKI JAKARTA,1.0,3000000,0.10434500385411173,-6.225,106.9004,26.75,30.7,24.66,86.06,11.0,NASA_POWER,5.25,9.59,84.57,27.12,27.4,-0.2121774004310229,0.7147393892741959,0.0783744411176636,1.0435660509186493,3000000,0.2857142857142857,not_synthetic_real_observed,7.433333333333333
JAKARTA TIMUR,2017,2,2017-02-01,real_jakarta,140,0,True,kota,DKI JAKARTA,1.0,3000000,0.13298713943770538,-6.225,106.9004,26.6,29.79,24.49,87.06,19.52,NASA_POWER,11.0,5.25,86.06,26.75,27.12,0.9479050583439843,1.0710644346388754,-0.2508125614894614,1.236751574141012,3000000,0.2857142857142857,not_synthetic_real_observed,4.666666666666666
JAKARTA TIMUR,2017,3,2017-03-01,real_jakarta,190,0,True,kota,DKI JAKARTA,1.0,3000000,0.19465292709643392,-6.225,106.9004,27.15,30.37,24.74,83.89,7.38,NASA_POWER,19.52,11.0,87.06,26.6,26.75,2.666844632041908,1.3102087603869808,-0.38426675173559155,1.5118342332582049,3000000,0.2857142857142857,not_synthetic_real_observed,6.333333333333333
JAKARTA TIMUR,2017,4,2017-04-01,real_jakarta,155,0,True,kota,DKI JAKARTA,1.0,3000000,0.16191326220130633,-6.225,106.9004,27.41,30.65,24.99,84.46,8.42,NASA_POWER,7.38,19.52,83.89,27.15,26.6,0.21755749299345803,0.5521212477654859,0.10506527916688774,1.093099012683912,3000000,0.2857142857142857,not_synthetic_real_observed,5.166666666666666
JAKARTA TIMUR,2017,5,2017-05-01,real_jakarta,162,0,True,kota,DKI JAKARTA,1.0,3000000,0.14970181346099234,-6.225,106.9004,27.79,30.93,24.56,82.47,4.54,NASA_POWER,8.42,7.38,84.46,27.41,27.15,0.42738110292841586,0.6884335134419044,0.3363858755935169,1.1497698105631287,3000000,0.2857142857142857,not_synthetic_real_observed,5.3999999999999995
JAKARTA TIMUR,2017,6,2017-06-01,real_jakarta,74,0,True,kota,DKI JAKARTA,1.0,3000000,0.08896912653657349,-6.225,106.9004,27.23,30.45,24.93,83.74,4.39,NASA_POWER,4.54,8.42,82.47,27.79,27.41,-0.3554223649058499,0.2125363052031756,0.6744698242170489,1.0016637669952926,3000000,0.2857142857142857,not_synthetic_real_observed,2.4666666666666663
JAKARTA TIMUR,2017,7,2017-07-01,real_jakarta,62,0,True,kota,DKI JAKARTA,1.0,3000000,0.048683516572680434,-6.225,106.9004,27.05,30.34,22.96,80.87,2.26,NASA_POWER,4.39,4.54,83.74,27.23,27.79,-0.3856853855695458,0.5162495989032687,0.17624084729815945,1.002584194419803,3000000,0.2857142857142857,not_synthetic_real_observed,2.0666666666666664
JAKARTA TIMUR,2017,8,2017-08-01,real_jakarta,63,0,True,kota,DKI JAKARTA,1.0,3000000,0.027506186863564444,-6.225,106.9004,26.89,30.18,22.75,78.86,0.58,NASA_POWER,2.26,4.39,80.87,27.05,27.23,-0.8154202789940267,-0.1700946159937919,0.016095819002802023,0.8614822875016569,3000000,0.2857142857142857,not_synthetic_real_observed,2.1
JAKARTA TIMUR,2017,9,2017-09-01,real_jakarta,33,0,True,kota,DKI JAKARTA,1.0,3000000,0.01789119234046006,-6.225,106.9004,27.52,31.77,23.87,77.46,1.98,NASA_POWER,0.58,2.26,78.86,26.89,27.05,-1.15436611042742,-0.6507747107474853,-0.12625531725973826,0.7554548464981516,3000000,0.2857142857142857,not_synthetic_real_observed,1.0999999999999999
JAKARTA TIMUR,2017,10,2017-10-01,real_jakarta,58,0,True,kota,DKI JAKARTA,1.0,3000000,0.021826443263418396,-6.225,106.9004,28.07,31.68,25.64,79.79,6.99,NASA_POWER,1.98,0.58,77.46,27.52,26.89,-0.8719112508995922,-0.9855767667948343,0.43425228177401276,0.7923682497742783,3000000,0.2857142857142857,not_synthetic_real_observed,1.9333333333333333
